year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1987,7,1,23.7,19.7,29.4,,9.8,
1987,7,2,23.3,20.1,27.4,,8.9,
1987,7,3,22.9,20.7,26.0,,9.2,
1987,7,4,23.2,21.0,26.6,,6.4,
1987,7,5,22.4,20.3,26.0,5.5,1.2,
1987,7,6,22.7,20.8,25.1,4.3,8.8,
1987,7,7,22.7,21.0,25.8,,10.1,
1987,7,8,21.6,20.2,24.4,3.6,2.8,
1987,7,9,23.3,19.7,27.3,,11.0,
1987,7,10,23.1,21.5,25.0,32.7,0.0,
1987,7,11,21.7,20.5,25.0,39.9,0.3,
1987,7,12,21.8,20.8,23.8,0.1,0.0,
1987,7,13,22.2,20.7,25.8,,2.8,
1987,7,14,22.2,20.6,23.8,,0.0,
1987,7,15,21.9,20.3,23.0,44.7,0.0,
1987,7,16,21.0,19.0,22.6,19.3,3.5,
1987,7,17,21.4,20.2,24.5,0.0,3.9,
1987,7,18,22.5,19.7,26.2,,6.5,
1987,7,19,23.6,20.3,28.0,,9.5,
1987,7,20,24.9,21.6,29.3,,8.5,
1987,7,21,23.2,21.7,23.8,64.0,0.0,
1987,7,22,21.8,20.4,23.3,4.3,0.0,
1987,7,23,22.0,19.8,24.3,0.3,0.1,
1987,7,24,22.1,21.0,23.4,0.0,0.7,
1987,7,25,23.7,20.5,26.8,,5.3,
1987,7,26,23.3,21.9,24.5,89.0,0.0,
1987,7,27,23.3,21.7,25.5,302.5,0.0,
1987,7,28,25.2,23.2,27.8,1.3,8.9,
1987,7,29,24.6,22.8,26.0,13.0,0.0,
1987,7,30,22.2,21.3,24.9,4.6,0.0,
1987,7,31,23.1,21.8,25.7,0.8,0.9,
