stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
253,김해시,2020-01-01,1.5,-3.5,0649,7.3,1454,,,,,,,7.9,320,0147,4.7,320,2309,3.0,2560,320,-8.4,23,0124,48.9,3.4,1023.4,1032.7,0919,1029.4,1436,1031.0,9.8,8.8,1200,1.75,10.18,,,,,,1.0,0.1,0.9,-6.1,3.9,4.2,5.0,6.2,,,,,,1.6,2.3,,,
253,김해시,2020-01-02,3.5,-0.3,0550,9.6,1456,,,,,,,7.0,320,0002,5.1,320,0009,2.9,2490,320,-3.8,40,1457,60.1,4.6,1021.3,1031.5,0915,1026.9,1358,1028.7,9.8,8.5,1200,1.6,9.05,,,,,,1.0,0.0,2.0,-4.5,4.4,4.5,5.0,6.0,,,,,,1.4,2.0,,,
253,김해시,2020-01-03,4.4,0.5,0423,10.3,1418,,,,,,,6.9,340,1106,5.0,320,1110,2.5,2124,320,-4.4,34,1547,54.4,4.5,1018.3,1028.2,0003,1023.6,1426,1025.7,9.9,8.9,1200,1.67,9.75,,,,,,0.0,,2.3,-4.7,4.6,4.7,5.2,6.0,,,,,,1.7,2.4,,,
253,김해시,2020-01-04,4.5,0.2,0434,9.8,1439,,,,,,,7.2,320,1445,5.2,320,1454,2.3,1980,320,-6.7,34,1139,44.8,3.7,1017.7,1027.8,2307,1022.6,1409,1025.1,9.9,7.4,1200,1.6,9.02,,,,,,2.8,0.6,2.2,-7.6,4.4,4.6,5.2,6.0,,,,,,1.9,2.7,,,
253,김해시,2020-01-05,5.3,0.3,0725,12.6,1452,,,,,,,5.6,290,1243,4.2,290,1234,1.5,1293,320,-4.2,29,1538,51.8,4.5,1023.0,1032.2,1001,1027.4,0051,1030.4,9.9,8.9,1200,1.75,9.79,,,,,,1.4,0.1,2.7,-5.7,4.7,4.8,5.3,5.9,,,,,,1.5,2.2,,,
253,김해시,2020-01-06,4.7,2.3,0503,7.0,2310,,,,,,10.0,5.3,290,0805,4.0,320,1218,1.4,1229,320,2.4,59,0727,85.9,7.4,1019.9,1031.1,0006,1022.6,2359,1027.4,9.9,0.0,1100,0.21,0.84,,,,,,9.9,6.8,4.1,-4.1,4.5,4.2,4.7,5.7,,,,,,0.3,0.4,,,
253,김해시,2020-01-07,12.3,5.8,0726,18.4,1732,,,,,,38.0,16.1,320,2250,11.4,200,2159,3.2,2757,340,11.3,61,2251,94.6,13.7,1005.8,1022.6,0001,1002.3,2151,1012.9,9.9,0.0,1300,0.07,0.12,,,,,,9.8,,9.7,5.8,7.2,6.4,6.2,6.4,,,,,,1.2,1.7,,,
253,김해시,2020-01-08,8.9,5.1,2353,15.1,0027,,,,,,,13.2,320,0231,10.4,290,0949,5.1,4446,290,2.5,53,1314,64.6,7.4,1006.1,1021.2,2129,1001.8,0216,1013.3,9.9,6.2,1200,1.49,6.93,,,,,,8.4,4.8,7.8,2.2,9.1,9.0,8.8,8.2,,,,,,1.6,2.2,,,
253,김해시,2020-01-09,4.9,2.3,0742,8.9,1401,,,,,,0.0,8.9,290,1143,6.0,320,1143,2.9,2471,320,-3.7,35,1522,55.1,4.7,1014.5,1023.5,2341,1020.3,1401,1021.9,9.9,7.4,1200,1.62,8.84,,,,,,6.5,0.1,4.0,-2.1,6.6,6.8,7.1,7.7,,,,,,1.7,2.4,,,
253,김해시,2020-01-10,4.4,-0.8,0711,11.4,1521,,,,,,,5.9,320,0101,4.1,320,0434,1.9,1656,320,-5.5,28,1548,51.0,4.1,1015.1,1025.3,0940,1020.3,2333,1022.5,10.0,9.0,1100,1.72,9.97,,,,,,3.0,0.3,2.7,-6.5,5.4,5.7,6.1,7.0,,,,,,1.8,2.6,,,
