year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2001,5,1,14.9,11.5,21.2,2.5,9.3,
2001,5,2,14.4,10.6,20.7,,11.4,
2001,5,3,14.6,8.3,21.7,,12.0,
2001,5,4,15.5,11.6,20.3,0.5,12.1,
2001,5,5,16.4,10.1,24.2,,13.0,
2001,5,6,18.4,9.6,26.2,,11.2,
2001,5,7,17.7,15.6,21.1,2.5,10.8,
2001,5,8,18.8,13.3,27.2,,11.9,
2001,5,9,15.3,11.1,21.0,,11.8,
2001,5,10,15.8,8.1,22.3,0.0,13.3,
2001,5,11,14.9,8.6,20.5,,13.7,
2001,5,12,16.0,7.5,24.7,,13.8,
2001,5,13,17.2,7.4,26.3,,13.6,
2001,5,14,18.4,10.8,27.2,,12.9,
2001,5,15,16.6,10.1,22.8,0.0,11.4,
2001,5,16,17.8,10.8,24.1,,13.2,
2001,5,17,20.3,12.6,29.0,,13.5,
2001,5,18,20.7,14.3,27.2,,13.3,
2001,5,19,22.3,17.8,29.7,,13.2,
2001,5,20,22.0,16.2,28.7,,13.0,
2001,5,21,22.9,17.8,29.7,,12.3,
2001,5,22,18.5,16.2,22.2,9.5,9.5,
2001,5,23,21.3,16.1,26.8,,11.5,
2001,5,24,21.1,14.0,27.7,,13.4,
2001,5,25,22.0,14.1,29.0,,13.3,
2001,5,26,20.1,16.0,25.3,,12.8,
2001,5,27,20.3,15.1,26.7,,13.9,
2001,5,28,20.1,11.5,28.8,,14.2,
2001,5,29,22.5,13.3,30.3,,13.4,
2001,5,30,19.8,15.6,23.2,0.0,13.2,
2001,5,31,19.0,13.6,24.8,,14.1,
