year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2016,9,1,26.2,23.1,30.4,0.0,9.3,
2016,9,2,19.8,19.1,24.7,127.0,0.1,
2016,9,3,22.5,19.4,26.2,119.5,0.0,
2016,9,4,24.3,21.1,28.0,,1.3,
2016,9,5,24.7,22.7,29.3,0.0,0.4,
2016,9,6,25.2,22.7,28.4,,1.3,
2016,9,7,24.5,22.2,29.2,0.3,0.8,
2016,9,8,23.9,19.1,29.4,0.1,10.8,
2016,9,9,23.8,20.4,28.6,,4.2,
2016,9,10,23.4,20.3,27.3,,1.4,
2016,9,11,23.5,19.5,27.3,,3.1,
2016,9,12,20.5,19.1,23.2,8.5,0.0,
2016,9,13,23.0,18.1,29.0,,9.8,
2016,9,14,23.0,18.4,27.9,,7.0,
2016,9,15,23.8,19.5,28.9,,6.5,
2016,9,16,23.1,22.0,24.9,0.5,0.0,
2016,9,17,19.5,18.2,22.2,152.0,0.0,
2016,9,18,20.6,18.9,22.4,8.5,0.1,
2016,9,19,21.2,18.3,24.7,,0.9,
2016,9,20,20.1,17.0,24.4,,10.4,
2016,9,21,19.6,14.4,24.6,,6.9,
2016,9,22,19.8,17.7,23.2,0.1,0.2,
2016,9,23,20.6,15.7,26.8,,7.4,
2016,9,24,21.2,16.8,27.7,,8.3,
2016,9,25,21.6,16.9,26.6,,3.1,
2016,9,26,22.8,20.0,26.1,0.5,0.1,
2016,9,27,24.7,21.4,28.6,0.8,3.8,
2016,9,28,22.4,20.8,24.5,26.5,0.0,
2016,9,29,18.7,16.8,20.9,7.0,0.0,
2016,9,30,17.3,15.9,18.3,19.5,0.0,
