year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1992,2,1,1.0,-1.7,6.1,0.0,7.7,0.1
1992,2,2,-0.5,-6.0,4.5,4.3,2.5,
1992,2,3,3.8,2.0,6.3,16.5,0.0,
1992,2,4,1.4,-1.7,5.4,,9.7,
1992,2,5,-0.4,-4.7,5.3,,9.3,
1992,2,6,0.9,-3.7,6.6,0.2,6.0,
1992,2,7,0.1,-2.9,3.7,0.0,8.4,
1992,2,8,-1.0,-4.0,2.4,0.0,9.1,
1992,2,9,-0.6,-5.0,5.8,,7.7,
1992,2,10,0.2,-5.4,7.2,,8.1,
1992,2,11,0.4,-4.6,8.0,,8.9,
1992,2,12,1.4,-5.5,8.2,,6.8,
1992,2,13,1.8,-1.2,5.3,0.2,5.7,
1992,2,14,1.0,-5.1,7.5,,8.3,
1992,2,15,3.6,-0.9,9.4,0.0,5.8,
1992,2,16,0.0,-3.9,2.5,0.0,9.8,
1992,2,17,-0.6,-6.2,6.3,,9.8,
1992,2,18,0.0,-5.7,8.5,0.0,6.2,
1992,2,19,-1.0,-4.9,4.2,,9.1,
1992,2,20,-1.2,-6.0,4.2,,9.7,
1992,2,21,-0.9,-3.8,3.2,0.4,5.8,0.7
1992,2,22,1.6,-4.7,9.0,,9.1,
1992,2,23,2.5,-1.9,8.7,0.7,1.1,0.4
1992,2,24,3.1,-0.8,6.9,0.0,7.8,
1992,2,25,4.9,-0.9,11.6,,10.2,
1992,2,26,5.9,-3.2,15.6,,9.8,
1992,2,27,11.4,3.4,19.9,,9.1,
1992,2,28,14.2,10.7,16.9,2.3,0.5,
1992,2,29,15.8,11.3,18.2,0.5,0.0,
