stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
170,완도,2018-01-01,3.6,0.4,0746,7.3,1426,,,,,,0.0,10.4,340,1430,5.5,360,1246,1.9,1670,340,-3.7,38,1535,59.8,4.7,1023.4,1029.9,2255,1025.8,0012,1027.8,9.9,8.4,,,,,,,,,,,1.6,-6.5,,,,,,,,,,,,,,
170,완도,2018-01-02,4.5,-1.2,0658,8.6,1551,,,,,,,8.2,340,1432,5.7,360,1313,1.7,1501,320,-0.8,46,1153,69.4,5.8,1024.3,1030.2,1017,1027.1,1449,1028.7,9.9,7.1,,,,,,,,,,,1.5,-7.1,,,,,,,,,,,,,,
170,완도,2018-01-03,1.9,0.2,1912,4.8,1405,,,,,,,9.7,360,0600,5.6,340,1257,3.0,2613,340,-4.9,35,0135,61.3,4.3,1025.3,1032.0,0940,1028.3,1514,1029.8,9.9,7.3,,,,,,,,,,,1.1,-3.8,,,,,,,,,,,,,,
170,완도,2018-01-04,1.4,-0.1,0746,4.4,1413,,,,,,,8.4,340,0517,4.8,360,0605,2.2,1900,360,-5.1,39,1403,62.4,4.2,1021.4,1030.4,0001,1022.4,2331,1025.9,9.9,2.3,,,,,,,,,,,1.4,-1.7,,,,,,,,,,,,,,
170,완도,2018-01-05,2.7,-0.1,0531,5.2,1310,,,,,,0.0,11.6,360,1519,6.0,340,1618,2.8,2440,340,-2.3,55,1616,70.3,5.2,1016.5,1022.5,0029,1018.8,1519,1020.9,10.0,5.2,,,,,,,,,,,1.7,-2.3,,,,,,,,,,,,,,
170,완도,2018-01-06,3.7,0.2,2155,7.7,1352,,,,,,,11.5,340,0558,5.9,340,0254,3.0,2567,340,-3.1,44,1302,61.6,4.9,1018.7,1024.5,1006,1020.6,1619,1023.1,10.0,8.4,,,,,,,,,,,2.1,-5.6,,,,,,,,,,,,,,
170,완도,2018-01-07,4.0,-1.0,0205,7.2,1606,,,,,,3.2,3.5,160,1843,2.8,160,1848,1.0,902,70,0.1,57,1448,76.5,6.2,1015.9,1024.4,0007,1016.3,2345,1020.3,10.0,0.0,,,,,,,,,,,2.3,-5.8,,,,,,,,,,,,,,
170,완도,2018-01-08,4.9,2.7,2359,6.5,0326,,,,,,10.5,13.9,320,2355,8.7,320,2400,2.8,2454,320,3.9,59,2258,93.5,8.1,1007.7,1016.2,0001,1008.9,1428,1012.0,10.0,0.0,,,,,,,,,,,4.4,-0.2,,,,,,,,,,,,,,
170,완도,2018-01-09,1.9,-0.3,0833,4.4,1345,,,,,,0.3,16.0,320,0241,9.9,320,0203,6.0,5147,320,-1.7,53,1221,77.5,5.4,1011.8,1018.2,2131,1012.8,0030,1016.2,10.0,4.0,,,,,,,,,,,1.2,-3.2,,,,,,,,,,,,,,
170,완도,2018-01-10,-0.3,-3.5,2341,2.5,1101,,,,,,7.9,18.5,320,1440,11.9,320,1619,5.6,4825,320,-2.6,50,1113,85.5,5.1,1015.0,1024.1,2156,1015.9,0523,1019.5,10.0,4.6,,,,,,,,,,,0.6,-2.6,,,,,,,,,,,,,,
