year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1977,5,1,14.5,10.1,17.2,32.5,0.0,
1977,5,2,15.1,11.6,20.5,4.7,7.9,
1977,5,3,13.7,9.9,18.9,2.3,3.3,
1977,5,4,13.5,10.7,18.3,11.3,3.9,
1977,5,5,13.8,12.2,16.4,5.1,0.0,
1977,5,6,13.1,10.0,16.0,,1.6,
1977,5,7,14.1,8.0,21.0,,12.2,
1977,5,8,13.4,5.6,20.8,,10.2,
1977,5,9,16.1,8.6,25.0,,11.5,
1977,5,10,16.6,7.5,25.3,,12.6,
1977,5,11,18.2,11.5,25.7,,5.9,
1977,5,12,21.3,17.2,28.0,,8.1,
1977,5,13,19.9,16.3,24.8,,1.6,
1977,5,14,15.7,11.2,20.0,23.4,0.0,
1977,5,15,13.0,11.0,14.6,0.3,0.0,
1977,5,16,15.2,11.2,22.2,,7.3,
1977,5,17,15.5,9.0,23.3,,12.4,
1977,5,18,15.9,9.0,25.1,,11.6,
1977,5,19,19.1,11.1,28.7,,11.3,
1977,5,20,19.6,14.6,25.9,,6.4,
1977,5,21,15.4,14.1,18.7,16.0,0.0,
1977,5,22,18.6,15.3,24.0,0.1,6.3,
1977,5,23,17.2,13.9,23.0,,11.0,
1977,5,24,15.9,13.8,20.3,0.1,1.2,
1977,5,25,20.1,13.7,25.2,,9.2,
1977,5,26,20.4,16.8,24.8,,8.6,
1977,5,27,20.3,16.7,26.7,,11.5,
1977,5,28,19.0,15.9,24.3,,10.7,
1977,5,29,18.0,16.1,19.5,29.3,0.0,
1977,5,30,19.3,16.5,22.9,1.6,4.3,
1977,5,31,19.8,18.6,22.3,,1.9,
