year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2015,6,1,21.2,12.9,29.6,,11.5,
2015,6,2,19.8,15.0,25.0,0.1,1.0,
2015,6,3,21.5,14.6,29.8,,10.1,
2015,6,4,19.9,10.6,29.4,,10.1,
2015,6,5,14.0,10.5,17.5,6.0,1.8,
2015,6,6,16.3,9.2,25.5,,8.8,
2015,6,7,18.2,11.7,26.1,,7.0,
2015,6,8,17.8,13.3,21.7,1.5,0.3,
2015,6,9,21.5,16.3,28.1,,8.0,
2015,6,10,22.4,15.6,30.4,,11.3,
2015,6,11,20.1,17.2,22.2,0.0,0.0,
2015,6,12,24.5,19.3,31.0,,10.6,
2015,6,13,20.5,16.2,25.9,,0.5,
2015,6,14,21.4,14.1,28.8,0.0,6.4,
2015,6,15,22.3,19.7,26.9,,1.0,
2015,6,16,22.8,18.9,28.7,0.0,4.4,
2015,6,17,19.8,16.9,21.3,0.0,0.0,
2015,6,18,21.4,15.4,27.3,,5.5,
2015,6,19,22.5,17.0,28.1,15.0,7.5,
2015,6,20,19.2,17.8,20.7,5.5,0.0,
2015,6,21,20.2,17.3,24.3,0.5,3.4,
2015,6,22,20.7,17.1,25.9,,7.0,
2015,6,23,21.8,15.9,28.2,,8.5,
2015,6,24,20.9,16.9,25.5,,0.0,
2015,6,25,21.2,16.6,26.2,20.5,3.2,
2015,6,26,21.4,18.5,27.4,7.0,1.9,
2015,6,27,20.4,18.8,23.8,2.0,0.8,
2015,6,28,21.4,17.9,26.7,,7.3,
2015,6,29,22.0,16.8,29.0,,5.5,
2015,6,30,19.1,17.4,21.8,16.5,0.0,
