year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1986,12,1,4.4,-0.8,10.9,,8.5,
1986,12,2,4.9,-2.1,13.8,,8.6,
1986,12,3,6.2,3.1,9.9,2.0,0.9,
1986,12,4,4.1,0.6,8.8,4.3,3.5,
1986,12,5,5.7,0.0,12.6,,8.2,
1986,12,6,7.9,4.3,13.1,2.1,1.2,
1986,12,7,4.0,0.3,7.7,,7.5,
1986,12,8,1.7,-4.0,6.5,,8.3,
1986,12,9,2.4,-3.1,10.2,,8.4,
1986,12,10,5.8,-0.4,10.7,0.2,7.0,
1986,12,11,2.6,-2.3,10.2,,8.7,
1986,12,12,3.1,-3.5,12.6,,8.4,
1986,12,13,8.2,-0.2,16.9,,5.3,
1986,12,14,9.6,8.1,12.0,26.1,0.0,
1986,12,15,7.2,5.2,8.8,1.5,0.0,
1986,12,16,6.0,3.0,10.0,,6.3,
1986,12,17,7.5,2.3,11.3,1.2,1.9,
1986,12,18,6.3,4.1,9.0,17.0,0.0,
1986,12,19,2.1,0.7,4.1,6.0,0.0,
1986,12,20,3.1,0.3,8.2,,3.7,
1986,12,21,2.4,-1.3,6.9,0.4,1.2,
1986,12,22,-0.4,-4.0,4.0,,8.6,
1986,12,23,0.2,-4.3,7.4,,4.8,
1986,12,24,5.9,0.5,13.0,,5.9,
1986,12,25,3.7,-2.8,7.1,0.0,7.0,
1986,12,26,-3.5,-7.4,0.3,,8.3,
1986,12,27,-3.3,-5.4,-0.3,,2.1,
1986,12,28,-3.1,-6.0,-0.2,1.2,3.1,3.0
1986,12,29,-0.4,-3.4,5.1,,6.7,
1986,12,30,5.7,-0.2,10.4,11.2,0.0,
1986,12,31,6.1,-1.5,11.5,0.5,0.0,
