year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1978,3,1,-1.3,-6.2,4.3,,10.4,
1978,3,2,4.8,-0.5,10.9,0.0,8.2,
1978,3,3,6.1,4.3,8.1,3.9,0.0,
1978,3,4,4.2,0.0,7.7,,10.0,
1978,3,5,3.5,-0.2,9.2,,9.7,
1978,3,6,7.6,0.1,15.6,,8.8,
1978,3,7,6.7,2.2,12.2,,6.6,
1978,3,8,5.8,3.9,8.0,0.0,0.0,
1978,3,9,5.4,3.5,7.5,52.8,0.0,
1978,3,10,3.1,-2.6,6.8,0.8,9.9,
1978,3,11,0.3,-3.5,6.4,,9.0,
1978,3,12,-2.0,-4.5,1.8,,9.9,
1978,3,13,0.1,-4.5,5.9,,10.1,
1978,3,14,1.1,-2.0,7.0,,9.9,
1978,3,15,4.4,-0.1,10.0,,8.7,
1978,3,16,4.9,1.5,10.0,,10.3,
1978,3,17,6.7,2.1,11.9,,8.5,
1978,3,18,8.3,2.8,13.6,,9.7,
1978,3,19,6.2,1.6,10.6,,5.2,
1978,3,20,8.7,0.3,16.2,,9.9,
1978,3,21,7.1,4.6,10.0,3.6,0.0,
1978,3,22,4.4,0.5,7.3,28.8,0.0,
1978,3,23,6.6,1.0,12.2,,9.6,
1978,3,24,9.7,4.7,15.2,,10.8,
1978,3,25,11.2,7.4,16.4,,9.1,
1978,3,26,13.4,8.2,20.4,,10.9,
1978,3,27,16.1,9.7,22.0,,8.5,
1978,3,28,9.4,2.5,15.1,1.9,0.0,
1978,3,29,9.7,1.4,17.8,,10.2,
1978,3,30,5.7,3.6,9.5,2.6,0.0,
1978,3,31,4.5,1.8,7.2,10.7,0.5,
