year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1989,5,1,18.0,9.2,24.7,,11.0,
1989,5,2,19.4,9.1,29.2,,11.6,
1989,5,3,18.2,11.5,27.3,,11.3,
1989,5,4,20.1,8.5,31.5,,10.6,
1989,5,5,16.1,13.1,20.4,,1.7,
1989,5,6,15.8,12.5,20.2,0.0,1.8,
1989,5,7,19.0,7.6,29.8,,11.5,
1989,5,8,19.6,10.9,28.3,,8.3,
1989,5,9,19.7,11.5,28.6,,11.4,
1989,5,10,16.1,11.5,23.8,10.6,2.4,
1989,5,11,14.6,13.2,16.1,16.8,0.0,
1989,5,12,14.9,13.0,18.8,,4.6,
1989,5,13,14.9,11.0,20.2,,3.5,
1989,5,14,12.4,7.5,17.5,,5.6,
1989,5,15,16.7,9.0,24.6,,12.4,
1989,5,16,17.6,9.3,22.7,,7.6,
1989,5,17,15.4,7.6,23.5,,10.5,
1989,5,18,16.2,8.0,24.0,,10.5,
1989,5,19,18.7,12.2,27.6,,5.9,
1989,5,20,20.6,14.5,27.6,0.0,8.1,
1989,5,21,22.6,14.6,30.1,,12.3,
1989,5,22,20.9,13.7,28.9,,6.0,
1989,5,23,23.2,16.7,29.3,,11.5,
1989,5,24,20.0,12.0,29.9,7.8,10.0,
1989,5,25,13.6,12.6,15.4,14.3,0.0,
1989,5,26,17.4,9.9,26.5,,12.4,
1989,5,27,20.3,10.7,30.0,,11.6,
1989,5,28,19.1,12.8,28.1,4.2,11.5,
1989,5,29,16.4,11.1,20.9,,5.4,
1989,5,30,18.4,7.5,29.0,,12.6,
1989,5,31,23.3,14.0,31.9,,12.6,
