year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2018,4,1,16.1,9.0,22.0,,5.3,
2018,4,2,17.7,10.7,24.5,,11.2,
2018,4,3,18.8,13.1,25.2,,11.1,
2018,4,4,12.9,9.2,18.1,10.5,0.3,
2018,4,5,11.3,10.1,13.4,18.0,0.1,
2018,4,6,6.9,4.1,10.3,22.0,8.3,
2018,4,7,4.7,0.7,7.9,0.1,9.4,
2018,4,8,8.4,-0.1,14.5,0.1,11.2,
2018,4,9,10.3,5.1,17.9,,10.2,
2018,4,10,16.7,9.0,22.4,0.5,9.2,
2018,4,11,12.5,5.6,19.6,5.5,9.7,
2018,4,12,9.9,2.4,18.5,,4.6,
2018,4,13,13.2,5.3,17.7,,0.3,
2018,4,14,9.0,6.9,15.1,27.0,0.1,
2018,4,15,8.2,4.8,13.1,,10.7,
2018,4,16,8.6,2.0,15.8,,8.5,
2018,4,17,10.7,5.5,18.6,,10.5,
2018,4,18,9.2,3.1,17.5,,12.5,
2018,4,19,10.9,0.1,20.8,,12.3,
2018,4,20,14.4,5.2,25.1,,12.0,
2018,4,21,17.2,7.2,26.3,,11.6,
2018,4,22,18.7,16.2,23.4,8.1,1.4,
2018,4,23,15.0,13.4,16.8,38.5,0.0,
2018,4,24,12.7,11.5,16.0,11.0,0.0,
2018,4,25,13.4,8.0,19.6,0.5,11.2,
2018,4,26,12.7,6.1,21.1,,9.0,
2018,4,27,12.6,6.6,19.0,,11.0,
2018,4,28,13.3,6.5,21.8,,10.0,
2018,4,29,15.5,5.5,23.6,,12.0,
2018,4,30,19.1,14.3,25.6,,5.9,
