year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1997,9,1,28.1,23.2,33.5,,8.7,
1997,9,2,24.1,20.2,27.9,21.5,0.3,
1997,9,3,22.0,16.8,28.0,,9.6,
1997,9,4,19.6,14.7,27.0,,9.7,
1997,9,5,21.5,15.0,29.6,,9.4,
1997,9,6,22.5,16.8,30.8,,9.5,
1997,9,7,21.7,16.4,30.5,,9.3,
1997,9,8,21.6,14.7,31.1,,9.7,
1997,9,9,21.9,16.4,29.3,,6.9,
1997,9,10,22.7,17.8,28.5,3.0,3.9,
1997,9,11,22.3,18.2,27.9,,8.2,
1997,9,12,21.5,16.7,27.4,,5.5,
1997,9,13,19.3,17.5,22.5,0.5,0.3,
1997,9,14,18.0,13.2,22.9,,1.9,
1997,9,15,17.9,10.4,24.1,,6.9,
1997,9,16,16.8,13.8,21.6,6.0,0.6,
1997,9,17,17.8,12.0,25.0,,7.6,
1997,9,18,17.0,10.4,25.0,,7.6,
1997,9,19,14.8,7.2,23.7,,11.2,
1997,9,20,16.3,9.2,25.0,0.2,8.0,
1997,9,21,13.8,7.7,21.5,,11.0,
1997,9,22,15.3,7.8,24.4,0.3,5.8,
1997,9,23,16.8,10.1,24.5,,9.7,
1997,9,24,15.3,8.5,23.0,,7.3,
1997,9,25,15.0,12.3,18.2,9.0,0.0,
1997,9,26,15.7,12.3,21.7,10.0,1.5,
1997,9,27,15.3,11.5,21.8,2.0,6.6,
1997,9,28,15.0,10.3,22.8,,7.8,
1997,9,29,14.0,8.6,22.9,,7.4,
1997,9,30,14.8,8.5,24.8,,7.3,
