year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2000,2,1,-3.2,-8.6,2.6,,7.5,
2000,2,2,-0.2,-4.2,3.7,,9.0,
2000,2,3,-1.0,-6.0,3.4,,8.4,
2000,2,4,-0.1,-5.1,4.9,,9.1,
2000,2,5,1.7,-4.7,5.7,0.0,5.4,
2000,2,6,2.2,-1.0,5.3,0.1,8.4,0.4
2000,2,7,0.2,-3.2,4.8,,3.7,
2000,2,8,-4.7,-6.8,-2.2,0.0,5.9,
2000,2,9,-2.4,-7.9,2.5,,9.3,
2000,2,10,0.8,-5.3,6.4,,9.2,
2000,2,11,2.8,-1.5,6.1,,8.9,
2000,2,12,4.7,0.9,9.2,,9.1,
2000,2,13,3.7,-0.6,7.5,,5.0,
2000,2,14,1.2,-3.1,5.9,0.0,6.6,
2000,2,15,-4.2,-6.6,-1.0,,9.4,
2000,2,16,-3.4,-7.7,1.2,,9.2,
2000,2,17,-2.4,-7.8,1.8,,9.5,
2000,2,18,-1.6,-5.6,2.8,,9.5,
2000,2,19,2.1,-4.2,6.8,,5.3,
2000,2,20,0.5,-2.2,2.9,0.0,1.3,
2000,2,21,0.2,-4.6,5.0,,9.5,
2000,2,22,0.0,-4.5,4.2,,9.3,
2000,2,23,2.6,-0.4,5.5,,8.3,
2000,2,24,-1.7,-5.2,1.8,,9.5,
2000,2,25,-1.3,-6.3,3.1,,6.9,
2000,2,26,1.7,-1.5,5.5,0.0,5.3,
2000,2,27,1.2,-1.9,6.2,8.3,8.1,9.5
2000,2,28,-3.0,-6.2,-0.2,,9.4,
2000,2,29,0.7,-7.4,6.8,,9.7,
