year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1982,1,1,-0.8,-4.9,5.1,,8.0,
1982,1,2,-2.7,-8.2,5.3,,8.4,
1982,1,3,-0.4,-7.3,6.5,,4.2,
1982,1,4,5.2,1.3,8.0,11.4,0.0,
1982,1,5,2.2,-1.7,8.6,,8.3,
1982,1,6,-0.5,-5.0,6.9,,6.8,
1982,1,7,-0.4,-4.7,5.7,,8.5,
1982,1,8,-0.4,-7.4,6.5,,6.8,
1982,1,9,4.0,-3.3,10.9,,7.3,
1982,1,10,-1.1,-7.2,7.5,,8.5,
1982,1,11,3.0,-5.5,14.5,,7.6,
1982,1,12,-2.1,-6.6,8.7,,8.7,
1982,1,13,-4.3,-10.9,3.1,,8.6,
1982,1,14,-5.3,-9.8,0.2,,8.5,
1982,1,15,-3.2,-8.8,2.9,,5.8,
1982,1,16,-3.7,-8.6,1.6,,8.8,
1982,1,17,-5.4,-11.9,2.7,,8.8,
1982,1,18,-3.3,-6.8,2.3,0.0,4.5,
1982,1,19,-4.1,-8.2,0.6,,8.8,
1982,1,20,-3.6,-11.1,4.8,,8.9,
1982,1,21,-0.3,-8.4,9.5,,8.6,
1982,1,22,-0.7,-3.7,2.3,2.3,0.0,3.0
1982,1,23,-0.5,-6.7,7.9,,4.7,
1982,1,24,2.7,-1.1,9.1,,5.3,
1982,1,25,-0.8,-6.0,6.9,,8.2,
1982,1,26,-0.2,-5.8,8.3,,7.7,
1982,1,27,-0.3,-5.0,4.1,,9.0,
1982,1,28,-5.4,-10.4,-1.0,,9.2,
1982,1,29,-7.4,-13.8,-1.2,,9.2,
1982,1,30,-6.1,-13.3,2.9,,9.2,
1982,1,31,-2.5,-6.9,1.0,,0.0,
