year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2016,1,1,-0.1,-6.7,5.0,,3.2,
2016,1,2,5.6,1.4,11.3,,4.4,
2016,1,3,4.1,1.3,8.0,,0.0,
2016,1,4,0.8,-3.9,4.8,,8.3,
2016,1,5,-3.6,-6.7,1.4,,8.6,
2016,1,6,-3.1,-9.2,3.6,,5.9,
2016,1,7,-4.7,-10.4,1.4,,8.5,
2016,1,8,-5.5,-11.8,2.1,,8.7,
2016,1,9,-4.4,-11.6,2.4,,8.7,
2016,1,10,-1.2,-6.2,4.1,,8.7,
2016,1,11,-6.0,-11.6,1.1,,8.9,
2016,1,12,-7.2,-13.9,0.3,,9.0,
2016,1,13,-7.0,-14.0,-0.2,,5.6,
2016,1,14,-6.5,-13.9,0.3,,7.8,
2016,1,15,-4.6,-11.9,3.7,,7.8,
2016,1,16,-3.4,-8.7,2.4,0.3,0.0,
2016,1,17,-0.7,-4.4,5.0,,0.0,
2016,1,18,-7.5,-12.9,-1.4,0.4,8.7,
2016,1,19,-13.4,-16.2,-9.5,,9.1,
2016,1,20,-12.8,-19.4,-5.0,,8.9,
2016,1,21,-8.8,-14.1,-1.3,,7.0,
2016,1,22,-9.5,-17.0,-3.4,,4.8,
2016,1,23,-12.4,-18.9,-7.9,,7.7,
2016,1,24,-14.8,-20.0,-10.0,,9.2,
2016,1,25,-11.9,-19.3,-4.1,,9.3,
2016,1,26,-5.2,-14.6,3.2,0.3,6.0,
2016,1,27,-3.8,-11.2,4.1,,9.5,
2016,1,28,-3.6,-12.2,3.8,,2.1,
2016,1,29,0.9,-2.8,6.3,,0.7,
2016,1,30,-0.4,-6.2,5.5,,7.5,
2016,1,31,-4.7,-9.8,0.6,,8.5,
