stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
140,군산,2011-01-01,-6.0,-11.2,0613,-0.1,1551,,,,,,,5.1,110,0254,3.3,180,1637,0.7,628,320,-9.1,52,1447,79.8,3.1,1020.2,1028.4,2336,1018.1,0022,1023.6,9.8,6.5,,,,,,5.5,0000,,2.0,0.9,0.2,-11.8,,,,,,,,,,,,,{박무}0620-{박무}{강도0}0900-1034. {박무}2018-{박무}{강도0}2100-{박무}{강도0}2400-,
140,군산,2011-01-02,-4.5,-10.9,0819,1.4,1448,,,,,,,8.5,340,1501,6.0,340,1510,1.2,1029,250,-7.6,54,1334,79.3,3.5,1024.6,1030.5,0914,1026.1,2355,1028.1,9.8,8.8,,,,,,4.5,0000,,1.6,0.8,-0.2,-11.0,,,,,,,,,,,,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1138. {연무}1131-{연무}{강도0}1200-1437.,
140,군산,2011-01-03,-3.3,-6.3,0828,0.5,1523,,,,,,,5.2,70,0451,3.0,340,1645,1.0,891,90,-7.3,52,1523,74.9,3.5,1020.5,1026.1,0000,1022.3,1453,1024.0,9.8,5.8,,,,,,3.7,0000,,6.5,1.6,-0.1,-8.4,,,,,,,,,,,,,{박무}0241-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0920. {박무}2047-{박무}{강도0}2100-{박무}{강도0}2400-,
140,군산,2011-01-04,-2.0,-7.2,0334,0.6,1150,,,,,2.0,0.0,5.0,180,1128,3.1,180,1615,1.4,1243,160,-3.9,64,1155,87.3,4.7,1019.8,1024.3,1013,1022.5,2031,1023.3,9.8,1.4,,,,,,2.0,0000,,7.5,6.6,0.0,-9.0,,,,,,,,,,,,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1052. {연무}1050-{연무}{강도0}1200-1240. {가루눈}1312-{가루눈}{강도0}1500-1512. {박무}1320-{박무}{강도0}1500-{박무}{강도0}1800-1845.,
140,군산,2011-01-05,0.1,-2.7,2357,2.3,1230,,,,,10.82,1.0,15.8,340,1241,10.4,340,1242,4.4,3784,360,-3.1,58,1148,80.3,4.9,1019.6,1024.9,2348,1021.7,1410,1023.1,9.8,2.4,,,,2.8,2400,4.8,2400,2.8,8.3,8.3,0.3,-2.8,,,,,,,,,,,,,{소낙눈}1311-{소낙눈}{강도0}1500-{소낙눈}{강도0}1800-{소낙눈}{강도0}2100-{소낙눈}{강도0}2400-,
140,군산,2011-01-06,-3.4,-6.1,2308,-1.5,1447,,,,,5.9,0.5,9.9,340,1346,6.8,340,1310,2.1,1800,360,-7.4,56,1428,75.0,3.6,1023.7,1030.2,2400,1024.2,0506,1027.2,9.8,8.4,,,,1.2,0554,6.0,0554,1.2,6.3,6.0,0.4,-11.0,,,,,,,,,,,,,-{소낙눈}-{소낙눈}{강도0}0300-0554.,
140,군산,2011-01-07,-4.9,-10.1,0620,0.1,1452,,,,,,,8.2,340,1522,5.6,340,1603,1.3,1160,340,-9.6,48,1156,71.0,3.0,1026.3,1032.1,0937,1028.0,2225,1029.8,9.8,9.1,,,,,,4.0,0000,,0.4,0.4,-0.1,-12.9,,,,,,,,,,,,,,
140,군산,2011-01-08,-2.5,-9.0,0451,2.1,1503,,,,,0.68,0.0,6.2,160,1318,3.7,180,1321,1.1,990,160,-4.8,65,1303,84.9,4.4,1022.8,1029.4,0201,1023.8,1808,1026.3,9.9,2.2,,,,,,3.4,0000,,5.8,5.8,0.0,-10.7,,,,,,,,,,,,,{박무}0341-{박무}{강도0}0600-{박무}{강도0}0900-1011. {진눈깨비}1640-1721.,
140,군산,2011-01-09,-2.8,-6.6,2304,0.7,0346,,,,,0.77,0.0,14.3,360,1411,9.8,360,1416,4.0,3437,360,-8.2,50,1236,67.0,3.4,1023.4,1029.8,2318,1023.1,0343,1026.9,9.9,8.7,,,,,,2.8,0000,,3.5,3.5,0.0,-9.0,,,,,,,,,,,,,{박무}0330-{박무}{강도0}0600-0625. {눈}0409-0455.,
140,군산,2011-01-10,-6.1,-10.0,0557,-1.3,1554,,,,,,,5.2,90,0958,2.9,340,1356,1.0,862,360,-12.7,40,1539,60.4,2.3,1024.0,1030.3,0853,1025.0,2234,1027.5,9.9,9.3,,,,,,2.1,0000,,1.1,0.8,-1.1,-11.5,,,,,,,,,,,,,,
140,군산,2011-01-11,-2.9,-8.9,0555,2.0,2130,,,,,3.75,0.7,17.6,340,2217,12.0,340,2218,2.3,2019,340,-8.4,43,0958,65.6,3.4,1016.0,1025.1,0005,1016.8,1709,1019.4,9.9,2.2,,,,1.5,2248,3.0,2248,1.7,7.0,4.8,-1.1,-10.0,,,,,,,,,,,,,{소낙눈}1120-{소낙눈}{강도0}1200-1250. {소낙눈}1320-1450. {소낙눈}2203-2248.,
140,군산,2011-01-12,-4.2,-7.5,2349,-0.4,0002,,,,,2.17,0.2,9.9,360,0643,6.1,360,1309,2.6,2267,360,-11.4,39,1204,57.9,2.6,1020.7,1027.1,2305,1018.8,0001,1024.2,9.9,9.4,,,,0.3,0355,3.3,0355,0.3,1.9,1.9,-1.0,-10.4,,,,,,,,,,,,,{소낙눈}0117-0142. {소낙눈}0225-0237. {소낙눈}0255-{소낙눈}{강도0}0300-0428.,
140,군산,2011-01-13,-4.9,-10.5,0652,1.5,1554,,,,,,,6.3,140,1334,3.1,110,1342,0.7,613,70,-11.2,38,1420,63.9,2.6,1024.1,1029.0,0955,1025.8,1426,1027.6,9.9,9.3,,,,,,2.0,0000,,0.9,0.4,-2.0,-11.2,,,,,,,,,,,,,,
140,군산,2011-01-14,-2.4,-8.6,0615,3.3,1459,,,,,1.67,0.0,11.4,360,2333,7.4,360,2341,1.5,1305,360,-6.2,48,1956,76.1,4.0,1023.9,1029.0,0116,1025.4,1636,1027.4,10.0,1.3,,,,,,1.0,0000,,6.9,4.3,-1.3,-9.7,,,,,,,,,,,,,{소낙눈}1027-1157. {소낙눈}1214-1224. {연무}1421-{연무}{강도0}1500-1528. {박무}1525-{박무}{강도0}1800-1915.,
140,군산,2011-01-15,-7.4,-11.5,2157,-0.7,0000,,,,,1.77,0.2,15.6,360,1712,9.3,360,1355,4.9,4225,360,-13.9,37,1032,61.0,2.2,1024.6,1029.9,0850,1025.9,1449,1028.2,10.0,5.8,,,,0.5,1540,0.5,1540,0.5,5.8,5.5,-2.8,-11.6,,,,,,,,,,,,,{눈}0332-0350. {눈}0435-0448. {소낙눈}1445-{소낙눈}{강도0}1500-1540. {소낙눈}1650-1710.,
140,군산,2011-01-16,-9.1,-13.6,0530,-5.1,1552,,,,,4.0,0.3,16.2,360,1357,10.6,360,1405,2.7,2313,360,-13.1,56,1543,73.4,2.3,1025.4,1031.7,2344,1027.3,1314,1028.9,10.0,8.1,,,,0.4,0940,0.6,0940,0.4,6.4,6.4,-2.9,-12.6,,,,,,,,,,,,,{소낙눈}0551-{소낙눈}{강도0}0600-{소낙눈}{강도0}0900-0951.,
140,군산,2011-01-17,-6.6,-13.1,0737,-1.3,1412,,,,,,,9.4,340,1608,6.4,340,1557,1.8,1523,340,-11.1,54,2344,71.1,2.7,1028.6,1034.1,0947,1030.5,1433,1032.1,10.0,8.8,,,,,,,,,1.3,1.0,-3.1,-13.5,,,,,,,,,,,,,,
140,군산,2011-01-18,-4.4,-9.0,0318,-0.5,1256,,,,,3.08,0.0,5.7,340,1536,3.9,340,1531,0.8,706,140,-7.2,54,0000,81.0,3.6,1026.7,1032.0,0000,1028.9,1847,1030.2,10.1,3.3,,,,,,,,,6.8,5.4,-2.1,-9.9,,,,,,,,,,,,,{소낙눈}0615-0630. {소낙눈}0737-{소낙눈}{강도0}0900-0958. {소낙눈}2311-2340. {박무}0850-{박무}{강도0}0900-1035.,
140,군산,2011-01-19,-3.4,-6.3,0824,0.4,1342,,,,,4.42,0.1,8.1,340,1444,6.1,340,1442,1.6,1401,360,-7.1,51,1344,76.3,3.6,1025.4,1030.7,1033,1027.5,1411,1028.9,10.1,9.0,,,,0.2,0400,0.2,0400,0.2,3.6,2.1,-1.6,-8.8,,,,,,,,,,,,,{소낙눈}0037-0132. {소낙눈}0220-{소낙눈}{강도0}0300-0537. {소낙눈}2305-2318. {박무}0208-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0930.,
140,군산,2011-01-20,-4.8,-7.4,0759,-1.2,1441,,,,,2.75,0.3,10.1,340,1513,7.8,340,1536,2.4,2086,360,-9.5,44,1422,70.6,3.0,1024.1,1029.7,0957,1026.0,1430,1027.6,10.1,8.9,,,,0.8,0455,0.8,0455,0.8,5.3,3.0,-2.1,-9.3,,,,,,,,,,,,,{박무}0135-{박무}{강도1}0300-0543. {소낙눈}0232-{소낙눈}{강도0}0300-0517.,
140,군산,2011-01-21,-5.2,-9.6,0551,-0.7,1617,,,,,,,9.7,340,1354,6.8,340,1354,1.4,1248,340,-10.7,49,1127,66.6,2.7,1023.9,1029.6,2357,1025.5,1417,1027.4,10.1,7.7,,,,,,,,,3.5,0.0,-2.7,-10.1,,,,,,,,,,,,,,
140,군산,2011-01-22,-3.3,-9.4,0444,2.9,1436,,,,,0.17,0.0,10.5,320,1534,7.4,340,1555,1.8,1588,160,-9.6,48,2337,62.4,3.0,1024.9,1029.8,0013,1027.2,0545,1028.4,10.1,7.2,,,,,,,,,3.6,3.0,-2.8,-9.7,,,,,,,,,,,,,{소낙눈}1103-1113.,
140,군산,2011-01-23,-1.6,-5.8,0124,1.5,1758,,,,,4.3,0.5,14.9,360,1819,9.5,360,1820,2.7,2368,360,-5.9,49,0012,73.5,4.1,1022.9,1029.7,0411,1023.4,1416,1026.4,10.2,0.4,,,,1.0,1700,1.0,1700,1.0,8.1,3.6,-1.8,-6.4,,,,,,,,,,,,,{눈}1350-{눈}{강도0}1500-1730. {소낙눈}2138-2207. {소낙눈}2351-{소낙눈}{강도0}2400- {박무}1720-{박무}{강도1}1800-1910.,
140,군산,2011-01-24,-4.3,-6.4,2357,-1.3,0004,,,,,15.25,1.8,11.4,360,1527,7.1,360,1549,2.6,2284,360,-7.3,59,1421,79.8,3.6,1024.9,1030.6,2329,1026.0,0004,1028.4,10.2,5.6,,,,4.3,1058,5.3,1058,4.4,7.1,7.1,-0.6,-7.3,,,,,,,,,,,,,-{소낙눈}-{소낙눈}{강도0}0300-0450. {소낙눈}0525-{소낙눈}{강도0}0600-{소낙눈}{강도0}0900-{소낙눈}{강도0}1200-1240. {소낙눈}1940-{소낙눈}{강도0}2100-2250.,
140,군산,2011-01-25,-5.8,-9.3,0551,-1.7,1410,,,,,0.5,0.0,8.1,360,1706,5.2,340,1658,1.2,1028,360,-9.3,59,1322,76.5,3.0,1028.9,1034.0,2229,1030.6,0000,1032.5,10.2,6.0,,,,,,0.1,0000,,5.0,4.0,-1.7,-9.5,,,,,,,,,,,,,{소낙눈}1505-1535.,
140,군산,2011-01-26,-6.0,-10.1,0349,-1.6,1216,,,,,0.92,0.0,12.4,340,1258,8.0,360,1458,2.2,1904,360,-10.3,54,1435,73.1,2.8,1032.7,1037.7,2220,1033.8,0000,1036.2,10.3,7.4,,,,,,,,,2.9,2.9,-2.9,-9.8,,,,,,,,,,,,,{박무}0711-{박무}{강도1}0900-0946. {소낙눈}0841-{소낙눈}{강도0}0900-0936.,
