year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1996,4,1,7.7,4.0,12.8,,8.1,
1996,4,2,5.3,1.0,11.0,,10.5,
1996,4,3,5.5,-0.4,12.2,,10.5,
1996,4,4,6.7,1.6,12.9,,10.3,
1996,4,5,9.8,4.1,15.4,,10.0,
1996,4,6,9.2,7.4,12.9,0.9,0.0,
1996,4,7,12.0,8.4,17.1,,8.9,
1996,4,8,11.2,7.5,16.4,,9.6,
1996,4,9,10.6,5.8,15.6,,2.2,
1996,4,10,9.7,6.0,15.9,,5.7,
1996,4,11,8.7,4.7,14.6,,10.1,
1996,4,12,7.7,2.5,12.9,,8.3,
1996,4,13,9.6,3.7,14.6,,10.5,
1996,4,14,8.8,4.8,13.4,,0.0,
1996,4,15,11.1,4.7,17.8,,7.9,
1996,4,16,11.2,8.4,14.6,0.8,9.3,
1996,4,17,13.6,9.5,16.9,6.2,4.6,
1996,4,18,11.1,4.8,15.6,,9.3,
1996,4,19,11.2,7.7,15.4,,5.3,
1996,4,20,8.0,5.5,13.6,1.4,5.3,
1996,4,21,10.3,4.5,15.5,,10.5,
1996,4,22,11.9,6.1,17.2,,10.9,
1996,4,23,13.2,9.2,17.2,,10.6,
1996,4,24,14.4,9.0,19.8,,10.8,
1996,4,25,15.9,11.5,20.3,,10.0,
1996,4,26,17.3,12.1,22.1,,11.3,
1996,4,27,17.3,12.8,22.5,,10.6,
1996,4,28,16.4,13.2,21.3,,7.2,
1996,4,29,14.9,13.5,16.2,26.6,0.0,
1996,4,30,15.2,14.0,16.2,28.8,0.0,
