year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2009,1,1,-7.3,-12.3,-0.1,,8.8,
2009,1,2,-5.3,-11.2,2.6,,8.8,
2009,1,3,-3.2,-9.8,5.7,,8.8,
2009,1,4,-1.9,-6.7,6.0,,8.3,
2009,1,5,-3.5,-7.5,2.5,,5.4,
2009,1,6,-3.7,-9.8,3.6,,6.9,
2009,1,7,-2.8,-8.8,6.5,,8.8,
2009,1,8,-3.2,-9.1,5.0,,7.1,
2009,1,9,-4.6,-8.7,1.4,,6.8,
2009,1,10,-8.1,-11.8,-3.2,,8.9,
2009,1,11,-9.2,-13.6,-3.4,,8.9,
2009,1,12,-8.2,-12.5,-2.2,,7.7,
2009,1,13,-7.6,-13.5,-0.7,,9.0,
2009,1,14,-7.5,-11.2,-2.0,,8.8,
2009,1,15,-7.3,-15.0,-0.1,,9.0,
2009,1,16,-3.3,-5.9,2.3,1.1,2.9,1.7
2009,1,17,-3.5,-8.5,4.0,,5.4,
2009,1,18,1.1,-4.6,6.1,,0.0,
2009,1,19,-0.7,-6.4,5.8,,8.5,
2009,1,20,0.3,-6.3,8.3,,7.3,
2009,1,21,2.1,-1.1,6.2,0.0,0.3,
2009,1,22,3.3,-2.4,10.3,0.0,3.2,
2009,1,23,-9.2,-12.4,-2.4,,7.4,
2009,1,24,-9.1,-14.2,-3.9,1.1,6.0,2.4
2009,1,25,-5.8,-13.5,0.6,0.7,4.5,1.0
2009,1,26,-5.0,-8.9,0.6,,5.8,
2009,1,27,-4.0,-11.8,5.7,,8.8,
2009,1,28,-0.8,-8.3,9.3,,8.9,
2009,1,29,0.3,-5.2,10.9,,4.4,
2009,1,30,3.9,-3.3,10.3,,5.4,
2009,1,31,5.1,0.2,12.6,,8.4,
