stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
288,밀양,1977-01-01,-5.1,-12.6,0720,0.2,1425,,,,,,,,0,,8.0,320,0050,2.9,2499,320,-15.6,27,1145,39.3,1.8,1027.0,,,,,,9.8,8.0,,,10.28,,,,,,5.7,,-0.5,-16.0,,,,,4.0,7.5,,,,,2.3,,{달무리}1810-,
288,밀양,1977-01-02,-5.5,-9.4,0540,-0.3,1525,,,,,,,,0,,5.0,320,0100,1.8,1512,320,-17.1,25,1600,38.3,1.6,1026.0,,,,,,9.8,7.4,,,10.64,,,,,,6.3,,-0.5,-13.8,,,,,4.0,7.5,,,,,1.7,,-{달무리}-0120.  {달무리}2020-,
288,밀양,1977-01-03,-7.6,-12.8,0540,-1.8,1330,,,,,,,,0,,9.0,340,1410,3.1,2667,340,-17.0,24,1620,49.5,1.7,1025.9,,,,,,9.8,8.8,,,11.75,,,,,,0.3,,-1.0,-16.6,,,,,3.8,7.2,,,,,2.0,,,
288,밀양,1977-01-04,-7.4,-13.6,0730,-0.7,1420,,,,,,,,0,,7.5,340,1340,1.9,1617,340,-15.6,32,1600,57.5,1.9,1025.4,,,,,,9.8,8.5,,,12.29,,,,,,3.0,,-1.2,-18.8,,,,,3.5,7.2,,,,,1.9,,,
288,밀양,1977-01-05,-6.4,-13.9,0740,1.4,1300,,,,,,,,0,,7.0,320,1240,2.4,2058,340,-13.0,34,1630,63.8,2.3,1023.6,,,,,,9.8,8.8,,,12.97,,,,,,1.3,,-1.2,-18.0,,,,,3.5,6.9,,,,,2.1,,{박무}0510-{박무}{강도0}0900-1140.,
288,밀양,1977-01-06,-5.0,-12.3,0730,3.8,1445,,,,,,,,0,,5.5,320,1140,1.2,1035,320,-11.8,29,1500,63.8,2.5,1025.7,,,,,,9.8,9.0,,,12.55,,,,,,2.0,,-1.1,-17.0,,,,,3.3,6.8,,,,,2.4,,{박무}1750-{박무}{강도0}2100-,
288,밀양,1977-01-07,-3.7,-11.8,0730,6.7,1510,,,,,,,,0,,5.5,320,1740,1.3,1110,320,-8.0,37,1500,72.5,3.4,1022.4,,,,,,9.8,7.8,,,11.34,,,,,,4.0,,-0.7,-16.0,,,,,3.1,6.7,,,,,1.8,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0900-{박무}{강도0}1500-{박무}{강도0}2100-,
288,밀양,1977-01-08,-2.5,-8.2,0640,4.5,1540,,,,,,,,0,,1.5,180,0930,0.5,456,90,-6.7,38,1540,74.5,3.7,1022.0,,,,,,9.8,3.0,,,5.3,,,,,,7.7,,-0.5,-13.0,,,,,3.0,6.4,,,,,1.0,0.0,-{박무}-{박무}{강도0}0300-{박무}{강도0}0900-{박무}{강도0}1500-{박무}{강도0}2100-,
288,밀양,1977-01-09,0.6,-7.5,0515,7.5,1415,,,,,0.25,0.0,,0,,6.0,320,1820,1.0,888,320,-5.2,37,2310,67.5,4.2,1018.8,,,,,,9.9,3.8,,,6.99,,,,,,10.0,,0.0,-11.4,,,,,3.0,6.3,,,,,1.5,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0900-{박무}{강도0}1500-{박무}{강도0}2100-  {싸락눈}0825-0840.,
288,밀양,1977-01-10,-1.0,-7.0,2400,4.8,1420,,,,,,,,0,,5.5,340,1230,1.7,1431,340,-6.9,42,1600,63.5,3.7,1020.9,,,,,,9.9,6.3,,,9.59,,,,,,4.0,,-0.1,-8.4,,,,,3.0,6.5,,,,,1.6,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0900-{박무}{강도0}1500-{박무}{강도0}2100-,
