stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
243,부안,2023-01-01,0.4,-3.5,0740,5.7,1419,,,,,,,5.4,320,1435,2.5,50,1148,0.6,528,320,-4.6,44,1424,70.9,4.4,1029.7,1033.4,2314,1029.8,1458,1031.3,9.8,7.2,,,,,,,,,,0.0,1.4,-5.8,,,,,,,,,,,,,,
243,부안,2023-01-02,-1.7,-5.3,2400,2.1,1413,,,,,,,6.6,320,1532,2.9,290,1616,1.0,821,320,-7.5,41,1254,66.0,3.5,1031.3,1034.7,0958,1031.2,1510,1032.9,9.8,8.0,,,,,,,,,4.3,0.3,-0.1,-8.3,,,,,,,,,,,,,,
243,부안,2023-01-03,-2.3,-7.4,0703,3.3,1504,,,,,,,4.3,320,1532,2.3,320,1528,0.8,711,50,-7.0,48,1122,71.5,3.6,1029.6,1032.6,1011,1029.5,1549,1031.2,9.8,8.0,,,,,,,,,1.9,0.1,-1.0,-9.2,,,,,,,,,,,,,,
243,부안,2023-01-04,-0.5,-5.7,0223,5.6,1417,,,,,,,3.4,320,1456,2.0,290,1516,0.5,396,140,-4.4,59,1138,75.6,4.5,1029.5,1032.0,1000,1030.1,1626,1031.1,9.8,4.4,,,,,,,,,2.6,1.4,0.3,-9.9,,,,,,,,,,,,,,
243,부안,2023-01-05,1.7,-2.6,0157,7.2,1453,,,,,,,2.8,50,1447,1.8,50,1501,0.5,427,50,-1.7,50,1257,79.0,5.4,1029.0,1032.3,0952,1029.2,1336,1030.5,9.8,6.7,,,,,,,,,6.6,1.5,1.9,-6.9,,,,,,,,,,,,,,
243,부안,2023-01-06,2.7,-2.6,0532,7.5,1542,,,,,,2.4,8.1,290,2320,4.3,270,2323,0.9,804,90,0.3,66,1334,85.6,6.3,1021.1,1029.7,0015,1016.2,2254,1022.6,9.8,3.2,,,,,,,,,5.5,1.6,3.0,-5.9,,,,,,,,,,,,,,
243,부안,2023-01-07,3.9,-1.4,2354,7.8,1353,,,,,,,8.6,290,0412,4.3,290,0459,2.0,1706,290,-1.6,48,1403,68.5,5.4,1019.8,1024.9,2313,1017.0,0001,1021.3,9.9,4.9,,,,,,,,,3.1,1.5,3.8,-5.0,,,,,,,,,,,,,,
243,부안,2023-01-08,2.5,-2.6,0746,8.1,1441,,,,,,,3.3,160,1305,2.0,110,0908,0.6,530,140,-1.3,52,1340,77.1,5.6,1023.4,1027.2,0818,1023.6,2357,1024.9,9.9,7.5,,,,,,,,,0.1,0.0,2.4,-6.8,,,,,,,,,,,,,,
243,부안,2023-01-09,4.6,-1.4,2251,10.5,1055,,,,,,,8.3,270,1654,3.9,290,1544,1.3,1107,270,1.1,62,1644,77.8,6.8,1023.2,1028.7,2354,1022.1,0550,1024.7,9.9,2.5,,,,,,,,,4.6,3.8,3.5,-6.3,,,,,,,,,,,,,,
243,부안,2023-01-10,0.6,-5.1,0742,6.6,1441,,,,,,,4.5,320,1450,2.4,290,1456,0.5,456,320,-3.8,45,1538,73.9,4.6,1027.1,1030.6,0958,1027.4,2350,1028.6,9.9,7.4,,,,,,,,,2.6,0.0,1.9,,,,,,,,,,,,,,,
