year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2018,12,1,9.5,5.9,13.9,,3.9,
2018,12,2,13.3,7.2,17.8,6.0,7.4,
2018,12,3,14.8,13.1,17.6,14.2,0.1,
2018,12,4,11.7,8.4,14.3,9.5,0.6,
2018,12,5,7.0,3.4,11.3,,8.3,
2018,12,6,6.4,3.9,7.4,4.8,0.0,
2018,12,7,1.0,-2.2,7.3,,2.8,
2018,12,8,-1.1,-3.8,2.5,0.0,5.0,
2018,12,9,-0.3,-2.7,3.6,,6.5,
2018,12,10,2.7,-2.4,7.6,,3.2,
2018,12,11,3.9,1.8,6.1,3.0,0.0,
2018,12,12,3.4,1.5,6.1,,7.0,
2018,12,13,4.7,0.0,8.0,0.0,2.3,
2018,12,14,2.5,-0.8,5.9,,8.4,
2018,12,15,2.1,-2.9,8.1,,8.4,
2018,12,16,4.8,1.1,7.2,1.0,0.0,
2018,12,17,7.6,5.7,10.3,,6.9,
2018,12,18,6.7,3.2,10.5,,7.9,
2018,12,19,8.2,1.8,14.8,,5.0,
2018,12,20,10.5,7.5,13.2,0.0,0.0,
2018,12,21,10.4,6.3,16.2,,3.7,
2018,12,22,10.3,6.7,15.3,0.4,1.4,
2018,12,23,7.3,4.3,10.7,2.7,6.6,
2018,12,24,3.5,0.3,7.1,,8.6,
2018,12,25,4.1,-1.5,6.5,0.0,3.0,
2018,12,26,5.5,2.7,8.2,0.1,3.0,
2018,12,27,-1.1,-2.7,2.7,0.0,8.2,
2018,12,28,-2.3,-5.0,0.2,0.0,5.2,
2018,12,29,-0.8,-2.5,1.8,0.0,8.1,
2018,12,30,-0.4,-2.9,2.4,0.0,5.7,
2018,12,31,0.7,-3.3,5.3,,8.5,
